user_id,movie_id,rating,timestamp,name,age,gender,preferred_genres,title,genre,release_year,match_score,tag
60,72,1,2024-05-05T04:09:54,Daniel,53,Other,"Action, Sci-Fi, Drama",Participant positive sport,"Comedy, Thriller",2020,,
59,155,2,2020-06-17T14:28:21,Ariel,34,Male,"Romance, Comedy, Thriller",Contain song within,Horror,2001,,
10,190,1,2020-04-21T01:29:08,Yvonne,28,Female,"Horror, Comedy, Thriller",Total finish politics,"Drama, Thriller, Comedy",2001,,
99,268,2,2022-11-08T00:56:23,Sarah,18,Female,"Horror, Comedy, Thriller",Option perform water,"Romance, Action, Drama",1983,,
64,321,2,2020-07-06T17:53:20,Mary,23,Female,"Thriller, Romance, Action",Under maybe other,Horror,2015,,
63,107,2,2024-11-25T11:56:02,Hannah,19,Female,"Drama, Comedy, Romance",Put oil reality,"Comedy, Thriller",1982,,
49,232,3,2023-09-30T03:43:52,Deborah,19,Male,"Thriller, Sci-Fi, Horror",Prepare whole,"Horror, Action",1984,,
64,42,1,2025-01-08T01:56:16,Mary,23,Female,"Thriller, Romance, Action",Radio Mrs treatment,Action,1982,,
32,190,4,2021-05-30T11:05:19,Elizabeth,45,Male,"Comedy, Horror, Sci-Fi",Total finish politics,"Drama, Thriller, Comedy",2001,0.0,
7,371,2,2022-01-12T21:03:57,Colleen,56,Male,"Comedy, Thriller, Romance",Second energy third age,"Thriller, Horror",2022,,
21,139,1,2021-04-23T21:13:14,Jennifer,47,Male,"Thriller, Drama, Romance",Western accept style,"Horror, Romance",2010,,
20,103,5,2021-01-29T20:03:09,Steven,61,Female,"Thriller, Sci-Fi, Romance",Doctor get,"Comedy, Sci-Fi, Action",2000,,
26,171,2,2020-06-25T04:07:54,Misty,29,Male,"Horror, Drama, Thriller",Back approach,Drama,2014,,
68,351,2,2020-07-09T03:41:03,Amber,35,Male,"Action, Comedy, Romance",Head author food,"Romance, Drama",2010,,
86,273,4,2022-08-20T11:25:03,Herbert,41,Male,"Romance, Comedy, Drama",Character only staff,Horror,2007,,
15,481,3,2020-11-27T02:46:11,Maria,41,Male,"Action, Horror, Thriller",Stay tonight usually,"Horror, Romance",2012,,
85,416,3,2020-12-10T16:15:38,Wanda,64,Male,"Thriller, Drama, Action",Relationship these,Sci-Fi,1980,,
79,221,2,2024-12-29T10:54:36,Lindsay,40,Male,"Action, Comedy, Sci-Fi",Mrs develop spring,Drama,1988,,
86,213,1,2023-02-21T22:49:32,Herbert,41,Male,"Romance, Comedy, Drama",Professional,"Comedy, Action",1998,,
92,341,5,2021-05-29T12:14:20,Ryan,32,Female,"Sci-Fi, Horror, Drama",Feel subject family,Horror,1998,,
14,424,5,2020-09-12T21:38:25,Melinda,57,Other,"Comedy, Drama, Action",Structure table rich,"Romance, Thriller",2011,,
27,407,1,2021-10-14T03:31:41,Katherine,39,Other,"Sci-Fi, Drama, Comedy",Yes bar attorney,"Comedy, Thriller",2018,,
40,56,2,2020-05-12T18:08:34,Eric,38,Male,"Horror, Sci-Fi, Thriller",Prevent doctor,Thriller,2004,,
58,390,5,2024-06-25T15:56:52,Katelyn,31,Male,"Sci-Fi, Thriller, Drama",Bag want option,"Horror, Action",1998,,
28,342,3,2023-06-13T13:21:13,Melanie,61,Male,"Drama, Thriller, Comedy",Real recent,"Comedy, Thriller, Horror",2015,,
26,434,1,2020-04-20T19:00:53,Misty,29,Male,"Horror, Drama, Thriller",Upon state,"Romance, Comedy",1997,,
63,102,4,2020-12-28T05:45:23,Hannah,19,Female,"Drama, Comedy, Romance",Pressure pretty old,"Comedy, Romance, Horror",1993,0.49,
66,421,2,2022-09-09T14:22:33,Lori,21,Male,"Action, Thriller, Drama",Kid law,"Action, Comedy",2012,,
25,493,1,2021-03-04T14:53:49,Carolyn,50,Other,"Thriller, Comedy, Action",Audience service personal,"Sci-Fi, Horror",2013,,
3,192,5,2024-09-03T19:59:47,Philip,32,Other,"Comedy, Thriller, Action",Former focus,"Comedy, Horror",2001,,
72,499,2,2023-02-01T02:05:13,Steven,27,Female,"Sci-Fi, Horror, Romance",Recent expert,"Action, Horror, Thriller",2007,,
44,310,3,2023-10-05T10:05:42,Rebecca,21,Female,"Horror, Romance, Thriller",Section big,"Drama, Comedy",2008,,
97,200,2,2025-01-26T20:47:21,Amy,26,Other,"Thriller, Action, Comedy",Huge machine single,Action,1987,,
42,233,2,2021-11-09T18:50:45,Jennifer,56,Other,"Comedy, Sci-Fi, Romance",Feeling provide usually officer,"Sci-Fi, Thriller, Action",2001,,appear
99,433,3,2023-12-10T10:23:12,Sarah,18,Female,"Horror, Comedy, Thriller",Thank level,Action,1999,,
6,227,3,2021-06-26T15:58:45,Marcus,38,Other,"Action, Thriller, Sci-Fi",Commercial resource agree,Romance,2004,,
39,371,2,2022-10-13T07:21:32,Michelle,24,Other,"Comedy, Sci-Fi, Horror",Second energy third age,"Thriller, Horror",2022,,
52,139,3,2021-06-17T04:36:23,Anthony,64,Male,"Romance, Drama, Thriller",Western accept style,"Horror, Romance",2010,,
23,344,1,2023-07-22T21:23:02,Amanda,19,Female,"Action, Sci-Fi, Comedy",Range one focus,"Action, Horror, Drama",2020,,
89,305,3,2020-02-23T16:53:23,Jessica,62,Female,"Romance, Horror, Comedy",Seven me back,"Sci-Fi, Drama",2013,,
50,149,3,2022-01-06T14:10:38,Janice,37,Male,"Romance, Action, Horror",Test operation expect,"Comedy, Romance",2021,,
43,115,2,2024-10-09T15:41:33,Ronnie,35,Female,"Romance, Drama, Thriller",Stop capital case attorney,"Action, Thriller, Horror",2017,,
19,450,1,2020-06-01T05:41:32,Michael,41,Other,"Action, Romance, Drama",Member kind sort,"Action, Sci-Fi",1991,,
69,63,4,2021-05-02T08:03:51,Amy,43,Male,"Action, Thriller, Horror",See man,Drama,1995,,
51,104,4,2023-10-19T17:11:28,Stephanie,45,Female,"Horror, Romance, Thriller",Push wear,"Romance, Sci-Fi",1999,,
11,339,5,2022-07-09T19:18:51,Peggy,28,Other,"Romance, Drama, Action",Draw theory,Romance,2001,,
12,359,3,2024-02-10T04:23:42,Jermaine,41,Female,"Thriller, Comedy, Horror",Machine would wonder,Romance,2015,,
74,156,3,2023-04-30T12:17:52,Jasmin,31,Female,"Thriller, Romance, Horror",Leader base,"Drama, Horror",2002,,
8,273,1,2024-11-09T06:08:40,Joshua,36,Other,"Romance, Action, Thriller",Character only staff,Horror,2007,,
24,6,4,2022-06-25T15:48:20,Jeffrey,38,Other,"Thriller, Drama, Action",Provide spring player,"Horror, Thriller",1996,0.47,
92,147,5,2023-02-07T02:39:08,Ryan,32,Female,"Sci-Fi, Horror, Drama",Power turn hard,"Drama, Sci-Fi",1997,,
41,184,1,2022-07-13T20:35:12,Matthew,26,Other,"Comedy, Drama, Thriller",Receive,"Action, Horror",1994,,
36,486,3,2025-01-19T02:56:59,Lori,61,Other,"Thriller, Action, Drama",Wait door new,"Sci-Fi, Romance, Horror",2000,,
85,28,4,2022-04-15T22:00:10,Wanda,64,Male,"Thriller, Drama, Action",Time change,"Comedy, Sci-Fi",1985,,
72,450,5,2023-09-24T09:38:13,Steven,27,Female,"Sci-Fi, Horror, Romance",Member kind sort,"Action, Sci-Fi",1991,,
55,38,2,2024-09-17T13:18:37,Latasha,25,Male,"Thriller, Sci-Fi, Drama",Lead production,"Drama, Romance, Sci-Fi",1999,,
9,119,4,2024-04-01T19:57:04,Amanda,40,Male,"Comedy, Sci-Fi, Romance",Relate direction morning,Thriller,2013,0.89,
47,293,5,2020-02-19T21:32:17,Ruth,26,Other,"Thriller, Action, Sci-Fi",Project door,"Horror, Action, Comedy",1991,,
15,371,1,2023-11-26T19:16:11,Maria,41,Male,"Action, Horror, Thriller",Second energy third age,"Thriller, Horror",2022,,
48,244,2,2020-08-18T19:16:08,Jennifer,43,Other,"Comedy, Sci-Fi, Thriller",Reveal usually responsibility,"Action, Comedy, Sci-Fi",1984,,
82,68,5,2024-09-01T14:53:02,Philip,33,Other,"Romance, Comedy, Action",Sure charge morning,"Drama, Horror, Comedy",1984,,
42,214,5,2024-09-18T23:53:50,Jennifer,56,Other,"Comedy, Sci-Fi, Romance",Go lead,"Comedy, Drama, Action",1996,,
60,218,3,2023-12-24T19:56:35,Daniel,53,Other,"Action, Sci-Fi, Drama",Response various,"Romance, Drama, Action",2016,,their
84,177,4,2020-02-17T15:28:04,Lindsay,35,Male,"Comedy, Action, Sci-Fi",List its several,Sci-Fi,1999,,
70,299,3,2023-02-24T04:22:15,Charles,61,Female,"Thriller, Action, Romance",Left serious,"Comedy, Horror",2005,,
12,164,2,2020-10-04T04:39:48,Jermaine,41,Female,"Thriller, Comedy, Horror",Instead third,Romance,2012,,
2,58,5,2022-12-23T20:29:32,Ryan,46,Other,"Sci-Fi, Drama, Comedy",Maintain,Horror,2010,,
7,269,3,2022-05-12T06:05:29,Colleen,56,Male,"Comedy, Thriller, Romance",Few ten,"Action, Comedy, Horror",1995,0.2,
80,308,4,2021-02-22T04:53:16,Cody,57,Male,"Action, Drama, Thriller",Bill resource,"Horror, Drama, Sci-Fi",1983,0.54,
80,308,4,2021-02-22T04:53:16,Cody,57,Male,"Action, Drama, Thriller",Bill resource,"Horror, Drama, Sci-Fi",1983,0.23,
3,58,2,2025-04-07T01:50:41,Philip,32,Other,"Comedy, Thriller, Action",Maintain,Horror,2010,,
3,288,1,2022-12-17T08:28:13,Philip,32,Other,"Comedy, Thriller, Action",All it partner control,"Romance, Comedy",2019,,
27,465,3,2022-05-06T12:36:21,Katherine,39,Other,"Sci-Fi, Drama, Comedy",Call item finish,"Thriller, Sci-Fi, Drama",1988,,
40,105,2,2024-04-23T20:40:19,Eric,38,Male,"Horror, Sci-Fi, Thriller",Really bed type,"Romance, Drama, Action",1987,,
33,228,1,2021-09-02T18:28:57,Tasha,33,Male,"Drama, Sci-Fi, Romance",Investment media next,"Horror, Thriller",2019,,
92,247,3,2022-09-07T19:52:05,Ryan,32,Female,"Sci-Fi, Horror, Drama",State wait for,Horror,1991,,
1,188,2,2022-12-07T19:06:31,Daniel,56,Other,"Sci-Fi, Action, Thriller",Keep truth somebody,"Thriller, Romance, Horror",2011,,
8,494,2,2024-04-20T06:00:00,Joshua,36,Other,"Romance, Action, Thriller",Sit agree Republican,Comedy,2020,,
32,83,3,2022-11-03T00:44:31,Elizabeth,45,Male,"Comedy, Horror, Sci-Fi",Fact cover,"Horror, Drama, Sci-Fi",2015,,
48,186,2,2024-07-23T17:06:19,Jennifer,43,Other,"Comedy, Sci-Fi, Thriller",Close fall front,"Comedy, Horror, Thriller",2013,,
4,252,5,2021-07-02T10:38:36,Elizabeth,60,Male,"Sci-Fi, Thriller, Romance",Wonder candidate customer,Sci-Fi,2018,,
94,355,3,2025-03-20T07:51:15,Jennifer,18,Male,"Thriller, Sci-Fi, Action",Large relationship want,"Thriller, Sci-Fi, Action",2014,,
70,238,2,2023-04-09T07:24:39,Charles,61,Female,"Thriller, Action, Romance",Right me,"Comedy, Romance, Horror",1995,,
19,360,1,2020-12-30T05:45:42,Michael,41,Other,"Action, Romance, Drama",Defense activity,"Sci-Fi, Thriller",2002,,control
32,184,1,2024-10-26T19:25:11,Elizabeth,45,Male,"Comedy, Horror, Sci-Fi",Receive,"Action, Horror",1994,0.23,
9,284,5,2024-04-19T22:05:36,Amanda,40,Male,"Comedy, Sci-Fi, Romance",Land,"Horror, Thriller, Action",1991,,
12,385,3,2024-11-19T03:22:13,Jermaine,41,Female,"Thriller, Comedy, Horror",Us such treat dog,"Drama, Romance, Comedy",1981,,
11,426,2,2024-06-19T22:04:49,Peggy,28,Other,"Romance, Drama, Action",Station product item thing,"Comedy, Romance, Action",1995,,
46,210,2,2020-05-30T05:11:38,Daniel,31,Other,"Romance, Horror, Action",Fire,"Drama, Horror, Romance",1992,,
16,304,1,2025-02-18T06:27:57,Ryan,20,Female,"Drama, Thriller, Romance",Support,"Thriller, Action",2005,,
1,296,5,2024-10-21T04:16:55,Daniel,56,Other,"Sci-Fi, Action, Thriller",Cold,Horror,2014,,
63,97,1,2022-05-30T09:35:06,Hannah,19,Female,"Drama, Comedy, Romance",Dog guy,"Romance, Drama, Horror",2020,,
21,447,1,2023-05-22T10:05:10,Jennifer,47,Male,"Thriller, Drama, Romance",Consider evidence skin,"Drama, Comedy",1995,,result
30,460,5,2021-12-28T13:41:22,Shawn,44,Female,"Romance, Sci-Fi, Comedy",Actually become painting,"Thriller, Romance",2016,,
13,456,3,2022-03-09T11:23:47,Hannah,53,Male,"Drama, Thriller, Comedy",Save edge process but,Drama,2005,,
34,472,2,2023-07-03T17:35:03,Dana,32,Female,"Comedy, Sci-Fi, Drama",Include to usually,"Sci-Fi, Action, Thriller",2014,,
4,208,3,2024-07-23T03:38:56,Elizabeth,60,Male,"Sci-Fi, Thriller, Romance",Explain job know,"Comedy, Drama, Romance",2019,,
28,370,4,2020-01-25T19:21:12,Melanie,61,Male,"Drama, Thriller, Comedy",Key position,"Thriller, Comedy",2008,,
95,388,4,2022-03-24T11:36:40,Brittney,42,Other,"Sci-Fi, Thriller, Action",Important relationship per although,Comedy,2016,,
59,422,4,2023-06-14T08:14:20,Ariel,34,Male,"Romance, Comedy, Thriller",Much exist,"Horror, Romance, Action",2017,,
27,492,5,2020-08-26T15:07:21,Katherine,39,Other,"Sci-Fi, Drama, Comedy",Worker by dark,Action,2012,,
69,411,1,2023-05-16T21:43:01,Amy,43,Male,"Action, Thriller, Horror",Study responsibility cell,Drama,1999,,
25,137,3,2023-06-24T00:19:00,Carolyn,50,Other,"Thriller, Comedy, Action",Baby later list,"Horror, Action",2003,,
3,367,2,2021-08-19T04:15:35,Philip,32,Other,"Comedy, Thriller, Action",Truth anyone notice,Comedy,1984,,
97,400,4,2024-08-11T01:35:32,Amy,26,Other,"Thriller, Action, Comedy",Require water unit fund,Sci-Fi,2010,,
68,184,3,2021-08-25T00:57:11,Amber,35,Male,"Action, Comedy, Romance",Receive,"Action, Horror",1994,,
25,76,4,2021-07-08T01:55:54,Carolyn,50,Other,"Thriller, Comedy, Action",Different much trial,Horror,1982,,
20,287,4,2020-01-29T15:56:00,Steven,61,Female,"Thriller, Sci-Fi, Romance",Material back,"Horror, Action, Comedy",2012,0.35,
34,472,2,2020-05-25T05:47:35,Dana,32,Female,"Comedy, Sci-Fi, Drama",Include to usually,"Sci-Fi, Action, Thriller",2014,,
26,375,5,2023-10-09T13:47:19,Misty,29,Male,"Horror, Drama, Thriller",Subject hear,Thriller,1988,,
5,142,1,2022-11-16T07:47:06,Catherine,25,Other,"Action, Romance, Horror",Stuff explain catch step,"Thriller, Horror",2000,,
99,237,5,2023-03-07T10:01:35,Sarah,18,Female,"Horror, Comedy, Thriller",Soon,"Romance, Thriller",2005,,
61,25,3,2024-07-31T17:25:15,Alexander,57,Other,"Thriller, Sci-Fi, Romance",So fight,"Romance, Drama, Sci-Fi",2003,,level
92,290,5,2020-10-04T15:47:33,Ryan,32,Female,"Sci-Fi, Horror, Drama",Few company tend,"Action, Thriller",2022,,
93,67,3,2023-02-22T14:11:48,Traci,62,Male,"Horror, Thriller, Sci-Fi",Area wind,Comedy,1991,,
9,250,3,2022-06-10T07:06:31,Amanda,40,Male,"Comedy, Sci-Fi, Romance",Allow grow,Drama,2005,,
50,408,1,2023-10-27T14:43:49,Janice,37,Male,"Romance, Action, Horror",Heavy nothing,"Comedy, Action, Romance",1982,,
6,118,2,2024-06-21T03:23:19,Marcus,38,Other,"Action, Thriller, Sci-Fi",Nearly than despite,"Comedy, Action, Horror",2006,,
83,490,1,2023-12-22T20:30:59,Courtney,62,Female,"Action, Sci-Fi, Thriller",News environmental style choice,"Comedy, Thriller",2006,,
60,73,5,2023-10-17T08:37:35,Daniel,53,Other,"Action, Sci-Fi, Drama",Right what new,"Drama, Thriller",2014,,
44,282,3,2023-04-16T14:14:51,Rebecca,21,Female,"Horror, Romance, Thriller",Series respond meet industry,"Thriller, Romance",2022,,
11,404,4,2021-08-28T11:09:23,Peggy,28,Other,"Romance, Drama, Action",Nation,"Action, Sci-Fi",1989,,
66,448,4,2025-03-03T10:50:25,Lori,21,Male,"Action, Thriller, Drama",Hotel young stage,"Horror, Action, Sci-Fi",1987,,
47,360,3,2020-09-18T22:55:09,Ruth,26,Other,"Thriller, Action, Sci-Fi",Defense activity,"Sci-Fi, Thriller",2002,,
73,10,1,2020-02-16T00:33:01,Joseph,53,Other,"Comedy, Drama, Romance",Seek radio rich,"Thriller, Horror",2002,,
85,211,2,2020-02-09T05:35:20,Wanda,64,Male,"Thriller, Drama, Action",Game relate,"Drama, Sci-Fi",2021,,
88,323,1,2023-05-26T04:45:14,Diana,42,Other,"Romance, Comedy, Thriller",Return college,"Drama, Romance",2018,,
98,152,3,2023-08-29T04:54:08,Catherine,41,Other,"Comedy, Thriller, Romance",Debate behavior,"Horror, Comedy, Thriller",2019,,
86,5,3,2024-04-02T21:49:37,Herbert,41,Male,"Romance, Comedy, Drama",Clearly political big show,Comedy,2016,0.84,
3,195,2,2024-10-15T13:26:31,Philip,32,Other,"Comedy, Thriller, Action",Record peace service,"Comedy, Horror",1985,,
76,442,5,2022-04-21T16:36:25,Wayne,32,Male,"Sci-Fi, Drama, Horror",Truth important,"Horror, Comedy",2002,,
92,283,5,2020-09-17T17:48:53,Ryan,32,Female,"Sci-Fi, Horror, Drama",Bag speech,Sci-Fi,2016,,
30,464,2,2020-03-04T12:24:36,Shawn,44,Female,"Romance, Sci-Fi, Comedy",Particularly,Romance,1996,,
90,113,5,2023-03-04T13:46:19,Andrew,58,Other,"Thriller, Horror, Sci-Fi",Age interest miss,"Horror, Comedy",2009,,
21,271,4,2020-06-27T18:13:22,Jennifer,47,Male,"Thriller, Drama, Romance",What man call artist,Romance,1995,,
28,163,5,2022-02-19T06:15:25,Melanie,61,Male,"Drama, Thriller, Comedy",Out cover,Thriller,2019,,
90,460,5,2022-05-01T02:07:21,Andrew,58,Other,"Thriller, Horror, Sci-Fi",Actually become painting,"Thriller, Romance",2016,,
62,105,5,2021-01-04T09:30:51,Jeffrey,21,Other,"Romance, Comedy, Sci-Fi",Really bed type,"Romance, Drama, Action",1987,,kitchen
33,181,4,2022-10-01T22:00:15,Tasha,33,Male,"Drama, Sci-Fi, Romance",Approach region general,"Horror, Sci-Fi, Drama",1993,,
85,44,5,2024-08-15T09:17:26,Wanda,64,Male,"Thriller, Drama, Action",Development dream find,"Romance, Comedy",1999,,
35,282,4,2022-08-27T23:56:50,Claudia,64,Other,"Thriller, Action, Comedy",Series respond meet industry,"Thriller, Romance",2022,,
52,175,2,2020-06-29T03:24:57,Anthony,64,Male,"Romance, Drama, Thriller",Blood note,"Comedy, Action, Romance",1986,,
34,162,1,2024-08-31T12:10:53,Dana,32,Female,"Comedy, Sci-Fi, Drama",Visit role,Comedy,1996,,
41,471,2,2021-09-08T13:42:50,Matthew,26,Other,"Comedy, Drama, Thriller",Like us,"Horror, Action, Comedy",1992,,
51,351,1,2021-01-10T03:36:13,Stephanie,45,Female,"Horror, Romance, Thriller",Head author food,"Romance, Drama",2010,,
47,434,2,2023-08-01T09:21:38,Ruth,26,Other,"Thriller, Action, Sci-Fi",Upon state,"Romance, Comedy",1997,,
82,340,1,2024-12-27T02:41:43,Philip,33,Other,"Romance, Comedy, Action",Onto three candidate,"Romance, Sci-Fi",1992,,
58,140,1,2023-03-03T01:04:41,Katelyn,31,Male,"Sci-Fi, Thriller, Drama",Real cell benefit,"Action, Romance, Horror",2014,,
75,471,3,2025-04-15T11:31:00,Andrew,48,Other,"Comedy, Romance, Thriller",Like us,"Horror, Action, Comedy",1992,,
57,132,1,2021-04-10T06:07:19,Patricia,52,Other,"Comedy, Horror, Action",Education film,Comedy,2008,,
23,87,1,2021-11-22T21:56:47,Amanda,19,Female,"Action, Sci-Fi, Comedy",Care official these degree,"Horror, Action, Romance",2014,,
48,176,3,2020-07-07T17:53:52,Jennifer,43,Other,"Comedy, Sci-Fi, Thriller",Make life bed,"Thriller, Sci-Fi, Comedy",2015,,
22,183,5,2022-11-14T02:18:34,Brian,55,Other,"Comedy, Sci-Fi, Action",Stay animal necessary,"Drama, Action, Horror",2002,0.93,
17,368,5,2021-07-03T08:04:42,Robert,39,Male,"Drama, Action, Horror",Size sister,Thriller,2014,,people
69,129,3,2024-04-17T02:31:22,Amy,43,Male,"Action, Thriller, Horror",Own phone factor,Sci-Fi,1996,,
11,246,4,2020-09-25T07:29:32,Peggy,28,Other,"Romance, Drama, Action",That bank,Comedy,1984,,
94,89,1,2020-07-16T00:07:04,Jennifer,18,Male,"Thriller, Sci-Fi, Action",Out discover,"Horror, Action",2014,,
15,66,1,2023-09-08T20:29:54,Maria,41,Male,"Action, Horror, Thriller",Minute,Horror,1980,0.68,
91,158,3,2024-12-28T02:01:48,Lisa,46,Male,"Comedy, Action, Sci-Fi",Front American,"Thriller, Action",2006,,
35,387,3,2023-01-26T21:39:13,Claudia,64,Other,"Thriller, Action, Comedy",Enough exactly,"Drama, Sci-Fi, Horror",2008,,
33,378,4,2022-04-20T18:11:07,Tasha,33,Male,"Drama, Sci-Fi, Romance",As modern again,Drama,2017,,
84,149,5,2021-04-15T15:48:52,Lindsay,35,Male,"Comedy, Action, Sci-Fi",Test operation expect,"Comedy, Romance",2021,,
16,473,2,2023-08-12T10:14:49,Ryan,20,Female,"Drama, Thriller, Romance",Hope decision yeah,"Romance, Comedy, Horror",1985,,
34,340,5,2021-12-05T02:05:13,Dana,32,Female,"Comedy, Sci-Fi, Drama",Onto three candidate,"Romance, Sci-Fi",1992,,
66,433,1,2020-05-09T07:59:41,Lori,21,Male,"Action, Thriller, Drama",Thank level,Action,1999,,bit
99,116,3,2020-04-23T23:07:29,Sarah,18,Female,"Horror, Comedy, Thriller",South father official,Comedy,1987,,
40,214,4,2020-07-29T23:13:22,Eric,38,Male,"Horror, Sci-Fi, Thriller",Go lead,"Comedy, Drama, Action",1996,,
28,469,5,2024-10-27T21:14:46,Melanie,61,Male,"Drama, Thriller, Comedy",Always lead,Thriller,2007,,
47,446,4,2020-07-21T13:26:12,Ruth,26,Other,"Thriller, Action, Sci-Fi",Involve above happen,"Drama, Sci-Fi",2011,0.25,
39,481,5,2022-02-05T01:56:13,Michelle,24,Other,"Comedy, Sci-Fi, Horror",Stay tonight usually,"Horror, Romance",2012,0.58,
70,372,1,2021-10-28T19:33:53,Charles,61,Female,"Thriller, Action, Romance",Later authority,"Sci-Fi, Drama",1990,,
73,294,2,2024-07-14T11:14:21,Joseph,53,Other,"Comedy, Drama, Romance",Here character live,Horror,2010,,
20,253,4,2023-12-28T07:17:18,Steven,61,Female,"Thriller, Sci-Fi, Romance",Side radio ground,Drama,2015,0.74,
1,143,4,2022-04-16T18:58:07,Daniel,56,Other,"Sci-Fi, Action, Thriller",Base themselves,"Romance, Sci-Fi",2011,,
72,250,2,2022-07-31T10:15:17,Steven,27,Female,"Sci-Fi, Horror, Romance",Allow grow,Drama,2005,0.29,
87,366,4,2020-05-31T10:22:00,Megan,43,Other,"Sci-Fi, Horror, Comedy",White exist matter,"Sci-Fi, Horror",2010,,
63,436,4,2022-04-22T16:48:50,Hannah,19,Female,"Drama, Comedy, Romance",Sound green,"Romance, Sci-Fi",1993,,
67,463,5,2024-01-22T11:24:55,Rebekah,46,Female,"Thriller, Drama, Comedy",Idea,"Romance, Sci-Fi, Thriller",2006,,
4,302,5,2023-07-19T15:48:18,Elizabeth,60,Male,"Sci-Fi, Thriller, Romance",Business cost,Drama,2005,,
58,25,2,2024-05-09T07:50:10,Katelyn,31,Male,"Sci-Fi, Thriller, Drama",So fight,"Romance, Drama, Sci-Fi",2003,,
25,277,1,2024-03-27T11:42:56,Carolyn,50,Other,"Thriller, Comedy, Action",Everybody scientist improve,"Sci-Fi, Horror",2003,,
47,472,4,2023-06-09T03:35:44,Ruth,26,Other,"Thriller, Action, Sci-Fi",Include to usually,"Sci-Fi, Action, Thriller",2014,,
38,377,1,2020-09-07T11:17:39,Suzanne,54,Other,"Comedy, Romance, Drama",View into evidence,"Drama, Action, Horror",1996,,
15,378,2,2023-05-27T03:22:50,Maria,41,Male,"Action, Horror, Thriller",As modern again,Drama,2017,,
63,389,2,2021-03-27T20:48:15,Hannah,19,Female,"Drama, Comedy, Romance",Evening like again,Action,2017,,
21,70,5,2024-05-12T19:27:26,Jennifer,47,Male,"Thriller, Drama, Romance",Family development,Horror,2011,,
99,113,4,2025-01-11T12:14:45,Sarah,18,Female,"Horror, Comedy, Thriller",Age interest miss,"Horror, Comedy",2009,,
57,363,3,2024-06-23T22:10:03,Patricia,52,Other,"Comedy, Horror, Action",Sport,"Action, Romance",2021,,
53,112,2,2023-03-05T22:10:59,Benjamin,24,Other,"Thriller, Action, Sci-Fi",May sell,"Comedy, Sci-Fi, Horror",2001,,
46,364,4,2021-03-04T20:17:49,Daniel,31,Other,"Romance, Horror, Action",Sign,"Sci-Fi, Comedy",2018,,
14,303,1,2022-10-30T17:25:10,Melinda,57,Other,"Comedy, Drama, Action",Form century,"Drama, Romance",1989,,
100,471,5,2020-07-03T14:16:09,Brandon,61,Male,"Comedy, Drama, Horror",Like us,"Horror, Action, Comedy",1992,,
76,452,1,2023-09-30T18:33:51,Wayne,32,Male,"Sci-Fi, Drama, Horror",Across hour,Romance,2007,,
17,91,2,2023-03-20T01:50:47,Robert,39,Male,"Drama, Action, Horror",Professor positive,"Thriller, Action, Drama",2008,,
39,18,2,2022-05-09T19:15:55,Michelle,24,Other,"Comedy, Sci-Fi, Horror",Person anything,Action,2011,,
9,149,1,2020-01-16T17:16:27,Amanda,40,Male,"Comedy, Sci-Fi, Romance",Test operation expect,"Comedy, Romance",2021,,source
99,476,2,2023-11-03T20:59:45,Sarah,18,Female,"Horror, Comedy, Thriller",Audience,"Sci-Fi, Drama",2004,,reduce
77,227,4,2023-08-12T02:38:51,Danielle,25,Other,"Sci-Fi, Thriller, Drama",Commercial resource agree,Romance,2004,,
79,214,2,2023-03-23T10:28:57,Lindsay,40,Male,"Action, Comedy, Sci-Fi",Go lead,"Comedy, Drama, Action",1996,,
82,360,5,2024-07-28T17:59:16,Philip,33,Other,"Romance, Comedy, Action",Defense activity,"Sci-Fi, Thriller",2002,,
97,151,4,2020-08-31T12:26:39,Amy,26,Other,"Thriller, Action, Comedy",Stock bed,"Sci-Fi, Action, Thriller",1982,,
6,192,3,2024-01-03T00:22:53,Marcus,38,Other,"Action, Thriller, Sci-Fi",Former focus,"Comedy, Horror",2001,,
91,451,2,2024-07-31T07:23:21,Lisa,46,Male,"Comedy, Action, Sci-Fi",Long data collection,"Drama, Comedy, Romance",2003,,
23,40,2,2025-01-06T19:00:02,Amanda,19,Female,"Action, Sci-Fi, Comedy",Program discuss,"Drama, Sci-Fi, Action",1998,,
59,242,5,2024-05-09T04:48:18,Ariel,34,Male,"Romance, Comedy, Thriller",Administration board,Sci-Fi,1993,0.68,
91,138,5,2024-02-15T19:56:16,Lisa,46,Male,"Comedy, Action, Sci-Fi",Final member,Thriller,2008,,
98,345,1,2020-02-07T17:47:06,Catherine,41,Other,"Comedy, Thriller, Romance",Those join Democrat the,"Romance, Comedy, Action",1998,,
46,180,1,2024-01-11T08:09:33,Daniel,31,Other,"Romance, Horror, Action",Church school,Drama,1995,,
38,497,1,2023-06-04T10:31:13,Suzanne,54,Other,"Comedy, Romance, Drama",Number fly push,"Thriller, Sci-Fi, Drama",2000,,
14,200,5,2020-11-21T14:57:50,Melinda,57,Other,"Comedy, Drama, Action",Huge machine single,Action,1987,,
100,203,1,2020-08-12T15:18:57,Brandon,61,Male,"Comedy, Drama, Horror",Poor car,Sci-Fi,1983,,
72,61,1,2020-03-10T04:11:26,Steven,27,Female,"Sci-Fi, Horror, Romance",Worry story,"Comedy, Sci-Fi",2014,,participant
